ID;SRC;TAR
5700;European language;langue européenne
6161;European League for Economic Cooperation;Ligue européenne de coopération économique
5910;European legal status;statut juridique européen
c_4e3beee2;European Maritime and Fisheries Fund;Fonds européen pour les affaires maritimes et la pêche
7936;European Maritime Safety Agency;Agence européenne pour la sécurité maritime
5426;European Medicines Agency;Agence européenne des médicaments
4437;European Monetary Agreement;accord monétaire européen
973;European Monetary Cooperation Fund;Fonds européen de coopération monétaire
1058;European Monetary Fund;Fonds monétaire européen
5680;European Monetary Institute;Institut monétaire européen
4370;European Monetary System;système monétaire européen
5757;European Monitoring Centre for Drugs and Drug Addiction;Observatoire européen des drogues et des toxicomanies
2008;European Movement;mouvement européen
437422;European Neighbourhood and Partnership Instrument;Instrument européen de voisinage et de partenariat
7932;European neighbourhood policy;politique européenne de voisinage
7938;European Network and Information Security Agency;Agence européenne chargée de la sécurité des réseaux et de l'information
1048;European official;fonctionnaire européen
2140;European Ombudsman;Médiateur européen
2187;European organisation;organisation européenne
2243;European Parliament;Parlement européen
2255;European party;parti européen
2272;European passport;passeport européen
5043;European patent;brevet européen
2123;European Patent Office;Office européen des brevets
4603;European Payments Union;Union européenne des paiements
4070;European political cooperation;coopération politique européenne
5948;European Political Union;Union politique européenne
8427;European private law;droit privé européen
5848;European Region;région européenne
1056;European Regional Development Fund;Fonds européen de développement régional
628;European school;école européenne
c_e9845504;European School of Administration;École européenne d’administration
c_96124aaf;European Securities and Markets Authority;Autorité européenne des marchés financiers
3453;European security;sécurité européenne
c_9a1bc51d;European Semester;semestre européen
6113;European social area;espace social européen
5060;European social budget;budget social européen
5395;European Social Charter;charte sociale européenne
4056;European Social Fund;Fonds social européen
3346;European social policy;politique sociale européenne
2829;European Space Agency;Agence spatiale européenne
c_062f6587;European Stability Mechanism;Mécanisme européen de stabilité
3646;European standard;norme européenne
6091;European standardisation body;organisme européen de normalisation
c_b54dc55a;European Structural and Investment Funds;Fonds structurels et d'investissement européens
5312;European symbol;symbole européen
c_a3b85311;European Systemic Risk Board;Comité européen du risque systémique
5883;European System of Central Banks;Système européen de banques centrales
6342;European tax cooperation;coopération fiscale européenne
3019;European television;télévision européenne
c_2a1a9fdc;European territorial cooperation;coopération territoriale européenne
5370;European Trade Union Confederation;Confédération européenne des syndicats
1449;European Trade Union Institute;Institut syndical européen
5642;European Training Foundation;Fondation européenne pour la formation
4479;European treaties;traités européens
820;European undertaking;entreprise européenne
4060;European Union;Union européenne
6219;European Union Agency for Fundamental Rights;Agence des droits fondamentaux de l'Union européenne
7985;European Union Agency for Railways;Agence de l’Union européenne pour les chemins de fer
7953;European Union Institute for Security Studies;Institut d'études de sécurité de l'Union européenne
6128;European Union Intellectual Property Office;Office de l'Union européenne pour la propriété intellectuelle
4063;European Union membership;appartenance à l'Union européenne
7954;European Union Satellite Centre;Centre satellitaire de l'Union européenne
c_e548b67f;European Union Solidarity Fund;Fonds de solidarité de l'Union européenne
3718;European University Institute;Institut universitaire européen
c_50620749;European voluntary service;service volontaire européen
6084;European Works Council;comité d'entreprise européen
5630;Europol;Europol
907;Euroright;eurodroite
8409;euroscepticism;euroscepticisme
2198;Eurostat;Eurostat
c_d1f03d01;Eurosystem;Eurosystème
5177;Eurydice;Eurydice
4183;EU situation;situation de l'Union européenne
5772;EU sponsorship;parrainage de l'UE
c_d6ede0c7;EU sport policy;politique du sport de l’UE
4258;EU statistics;statistique de l'UE
4281;EU stock;stock de l'UE
c_59f9c651;EU strategy;stratégie de l’UE
c_65366e84;EU study report;rapport d'étude de l'UE
6160;Eutelsat;Eutelsat
6277;euthanasia;euthanasie
3666;EU trade mark;marque de l'UE
916;eutrophication;eutrophisation
598;EU waters;eaux de l'UE
7199;evacuation of the population;évacuation de la population
6263;evaluation method;méthode d'évaluation
919;evaluation of resources;évaluation des ressources
4434;evidence;témoignage
925;examination;examen
182;exchange control;contrôle des changes
616;exchange of information;échange d'information
617;exchange of publications;échange de publications
2240;exchange parity;parité des changes
2486;exchange policy;politique des changes
4390;exchange rate;taux de change
1850;exchange-rate mechanism;mécanisme de taux de change
3227;exchange restriction;restriction des changes
2151;exchange transaction;opération de change
1015;excise duty;accise
6372;exclusion from an international organisation;exclusion d'une organisation internationale
1473;exclusion from public-sector employment;interdiction professionnelle
927;exclusion from treatment (EU);exclusion du traitement (UE)
478;exclusive distribution agreement;distribution exclusive
4791;exclusive economic zone;zone économique exclusive
3006;exclusive purchasing agreement;achat exclusif
5080;executive;cadre
441001;executive agency;agence exécutive
3062;executive body;exécutif
39;executive competence;compétence de l'exécutif
2584;executive power;pouvoir exécutif
1091;exemption from customs duties;franchise douanière
931;exemption from restrictive-practice authorisation;exemption d'autorisation d'entente
840;exhaustion of resources;épuisement des ressources
5476;expansion card;carte d'extension
3540;expatriate worker;travailleur expatrié
392;expenditure;dépense
4255;experimental farm;station expérimentale
3668;experiment on humans;expérimentation humaine
5633;expert's report ordered by a court;expertise judiciaire
356;explanation of voting;déclaration de vote
941;exploitation of resources;exploitation des ressources
3137;exploitation of the sea-bed;exploitation des fonds marins
940;exploitation of the seas;exploitation des mers
945;explosive;explosif
946;export;exportation
3190;export (EU);exportation (UE)
745;export aid;aide à l'exportation
287;export credit;crédit à l'exportation
3187;export credit insurance;assurance à l'exportation
5843;export customs procedure;régime douanier d'exportation
1010;export financing;financement des exportations
1402;export industry;industrie exportatrice
3166;export levy;prélèvement à l'exportation
1642;export licence;licence d'exportation
5542;export monitoring;contrôle des exportations
947;export of capital;exportation de capitaux
5336;export of waste;exportation des déchets
2487;export policy;politique des exportations
2634;export price;prix à l'exportation
3568;export refund;restitution à l'exportation
3577;export restriction;restriction à l'exportation
2912;export revenue;recette d'exportation
4310;export subsidy;subvention à l'exportation
4399;export tax;taxe à l'exportation
4737;expressway;voie express
948;expropriation;expropriation
6900;expulsion from housing;expulsion d'un logement
1869;ex-serviceman;ancien combattant
624;extensive farming;agriculture extensive
5649;external border of the EU;frontière extérieure de l'UE
4030;external competence (EU);compétence externe (UE)
423;external debt;dette extérieure
3998;extra-atmospheric space;espace extra-atmosphérique
398;extra-budgetary expenditure;dépense hors budget
3765;extraction of oil;extraction du pétrole
953;extradition;extradition
618;extra-EU trade;échange extra-UE
6178;extranet;extranet
5054;extraordinary budget;budget extraordinaire
7376;extra-parliamentary party;parti extraparlementaire
951;extra-territoriality;exterritorialité
6622;extraterritorial jurisdiction;compétence extraterritoriale
